Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,19/07/2022,Vente,172000.0,40.0,,RUE,4830,JULES DELPIT,33800.0,BORDEAUX,33,63,,ED,40,,4,"43,63",,,,,,,,,1,2.0,Appartement,,40.0,2,,,,4300.0
,,,,,,,1,25/07/2022,Vente,238000.0,45.0,,RUE,5985,MARECHAL GALLIENI,33200.0,BORDEAUX,33,63,,VN,105,,89,"62,71",90,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,25/07/2022,Vente,238000.0,45.0,,RUE,5985,MARECHAL GALLIENI,33200.0,BORDEAUX,33,63,,VN,105,,89,"62,71",90,,,,,,,,2,2.0,Appartement,,63.0,3,,,,3777.777777777778
,,,,,,,1,20/07/2022,Vente,906500.0,30.0,,RUE,8320,SAINT NICOLAS,33800.0,BORDEAUX,33,63,,EC,23,,,,,,,,,,,,0,1.0,Maison,,240.0,7,S,,222.0,3777.0833333333335
,,,,,,,1,26/07/2022,Vente,144500.0,48.0,,RUE,2611,DESPUJOLS,33000.0,BORDEAUX,33,63,,IO,38,,60,"29,16",,,,,,,,,1,2.0,Appartement,,32.0,1,,,,4515.625
,,,,,,,1,26/07/2022,Vente,144500.0,48.0,,RUE,2611,DESPUJOLS,33000.0,BORDEAUX,33,63,,IO,38,,92,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,159000.0,28.0,,CRS,8705,DE LA SOMME,33800.0,BORDEAUX,33,63,,DC,325,,9,"25,05",,,,,,,,,1,2.0,Appartement,,29.0,1,,,,5482.758620689655
,,,,,,,1,01/08/2022,Vente,354000.0,33.0,,RUE,6690,NEUVE,33000.0,BORDEAUX,33,63,,HE,205,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,01/08/2022,Vente,354000.0,33.0,,RUE,6690,NEUVE,33000.0,BORDEAUX,33,63,,HE,205,,5,"53,40",,,,,,,,,1,2.0,Appartement,,60.0,3,,,,5900.0
,,,,,,,1,01/08/2022,Vente,354000.0,33.0,,RUE,6690,NEUVE,33000.0,BORDEAUX,33,63,,HE,205,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,520000.0,108.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CA,169,,3,"99,03",,,,,,,,,1,2.0,Appartement,,100.0,5,,,,5200.0
,,,,,,,1,19/07/2022,Vente,520000.0,108.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CA,169,,3,"99,03",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,128000.0,17.0,,RUE,1370,CAILLOU,33200.0,BORDEAUX,33,63,,YW,22,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,128000.0,17.0,,RUE,1370,CAILLOU,33200.0,BORDEAUX,33,63,,YW,22,,62,,81,"27,37",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,128000.0,17.0,,RUE,1370,CAILLOU,33200.0,BORDEAUX,33,63,,YW,22,,62,,81,"27,37",,,,,,,2,2.0,Appartement,,27.0,1,,,,4740.740740740741
,,,,,,,1,18/05/2022,Vente,700000.0,107.0,,RUE,2400,CROIX SEGUEY,33000.0,BORDEAUX,33,63,,OW,158,,26,,,,,,,,,,1,2.0,Appartement,,82.0,4,S,,75.0,8536.585365853658
,,,,,,,1,18/05/2022,Vente,700000.0,107.0,,RUE,2400,CROIX SEGUEY,33000.0,BORDEAUX,33,63,,OW,158,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,486000.0,34.0,,RUE,3730,FREDERIC BENTAYOUX,33300.0,BORDEAUX,33,63,,PR,74,,,,,,,,,,,,0,1.0,Maison,,110.0,7,S,,111.0,4418.181818181818
,,,,,,,1,12/07/2022,Vente,430700.0,28.0,,AV,0304,ANDRE REINSON,33300.0,BORDEAUX,33,63,,TC,96,,525,"110,09",,,,,,,,,1,2.0,Appartement,,110.0,5,,,,3915.4545454545455
,,,,,,,1,12/07/2022,Vente,430700.0,,,AV,0304,ANDRE REINSON,33300.0,BORDEAUX,33,63,,TC,96,,59,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,662000.0,27.0,,RUE,8965,DE TIVOLI,33000.0,BORDEAUX,33,63,,OR,61,,,,,,,,,,,,0,1.0,Maison,,110.0,5,S,,187.0,6018.181818181818
,,,,,,,1,26/07/2022,Vente,160000.0,8.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,177,,43,,56,"28,70",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/07/2022,Vente,160000.0,8.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,177,,43,,56,"28,70",,,,,,,2,2.0,Appartement,,29.0,1,,,,5517.241379310345
,,,,,,,1,26/07/2022,Vente,160000.0,8.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,177,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,361000.0,12.0,,RUE,3545,DU FILS,33000.0,BORDEAUX,33,63,,IH,143,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,630.0,inf
,,,,,,,1,12/07/2022,Vente,361000.0,12.0,,RUE,3545,DU FILS,33000.0,BORDEAUX,33,63,,IH,143,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,630.0,inf
,,,,,,,1,12/07/2022,Vente,361000.0,12.0,,RUE,3545,DU FILS,33000.0,BORDEAUX,33,63,,IH,143,,,,,,,,,,,,0,1.0,Maison,,96.0,4,S,,630.0,3760.4166666666665
,,,,,,,1,27/07/2022,Vente,204000.0,118.0,,RUE,0015,ABBE DE L EPEE,33000.0,BORDEAUX,33,63,,KV,143,,1,"24,60",,,,,,,,,1,2.0,Appartement,,27.0,1,,,,7555.555555555556
,,,,,,,1,11/07/2022,Vente,482120.0,46.0,,RUE,7400,POMME D OR,33300.0,BORDEAUX,33,63,,RE,149,,1,"122,52",,,,,,,,,1,2.0,Appartement,,128.0,2,,,,3766.5625
,,,,,,,1,11/07/2022,Vente,236610.0,90.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TH,119,,36,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/07/2022,Vente,236610.0,90.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TH,119,,107,,,,,,,,,,1,2.0,Appartement,,103.0,4,,,,2297.1844660194174
,,,,,,,1,08/07/2022,Vente,790390.0,117.0,,AV,0196,ALSACE LORRAINE,33200.0,BORDEAUX,33,63,,NT,80,,,,,,,,,,,,0,1.0,Maison,,122.0,4,S,,158.0,6478.606557377049
,,,,,,,1,08/07/2022,Vente,790390.0,117.0,,AV,0196,ALSACE LORRAINE,33200.0,BORDEAUX,33,63,,NT,80,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,158.0,inf
,,,,,,,1,12/07/2022,Vente,120000.0,23.0,,RUE,5015,LAFAURIE MONBADON,33000.0,BORDEAUX,33,63,,KW,86,,6,"16,92",,,,,,,,,1,2.0,Appartement,,18.0,1,,,,6666.666666666667
,,,,,,,1,06/07/2022,Vente,86199.0,14.0,,RUE,1140,BOUQUIERE,33000.0,BORDEAUX,33,63,,HD,126,,1,,,,,,,,,,1,2.0,Appartement,,15.0,1,,,,5746.6
,,,,,,,1,07/07/2022,Vente,600000.0,21.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,73,,,,,,,,,,,,0,1.0,Maison,,160.0,7,S,,608.0,3750.0
,,,,,,,1,07/07/2022,Vente,600000.0,21.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,73,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,608.0,inf
,,,,,,,1,25/07/2022,Vente,199000.0,12.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IU,119,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,25/07/2022,Vente,199000.0,12.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IU,119,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,25/07/2022,Vente,199000.0,12.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IU,119,,87,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,25/07/2022,Vente,199000.0,12.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IU,119,,104,"43,03",,,,,,,,,1,2.0,Appartement,,43.0,2,,,,4627.906976744186
,,,,,,,1,08/07/2022,Vente,110000.0,14.0,,RUE,8940,TIFFONET,33800.0,BORDEAUX,33,63,,DC,348,,11,,,,,,,,,,1,2.0,Appartement,,19.0,1,,,,5789.473684210527
,,,,,,,1,29/07/2022,Vente,270000.0,16.0,,RUE,7705,DU QUAI BOURGEOIS,33000.0,BORDEAUX,33,63,,KL,121,,5,"54,96",,,,,,,,,1,2.0,Appartement,,64.0,4,,,,4218.75
,,,,,,,1,12/07/2022,Vente,493000.0,45.0,,RUE,8400,SAINTE COLOMBE,33000.0,BORDEAUX,33,63,,HD,104,,27,,33,"81,13",,,,,,,2,2.0,Appartement,,85.0,3,,,,5800.0
,,,,,,,1,12/07/2022,Vente,493000.0,45.0,,RUE,8400,SAINTE COLOMBE,33000.0,BORDEAUX,33,63,,HD,104,,27,,33,"81,13",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,253180.0,12.0,,RUE,4584,JEAN COCTEAU,33200.0,BORDEAUX,33,63,,MY,167,,11,,17,"42,87",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,253180.0,12.0,,RUE,4584,JEAN COCTEAU,33200.0,BORDEAUX,33,63,,MY,167,,11,,17,"42,87",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,253180.0,12.0,,RUE,4584,JEAN COCTEAU,33200.0,BORDEAUX,33,63,,MY,167,,29,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,253180.0,12.0,,RUE,4584,JEAN COCTEAU,33200.0,BORDEAUX,33,63,,MY,167,,11,,17,"42,87",,,,,,,2,2.0,Appartement,,42.0,2,,,,6028.0952380952385
,,,,,,,1,22/07/2022,Vente,126000.0,13.0,,RUE,7300,PIERRE LOTI,33800.0,BORDEAUX,33,63,,CY,219,,142,"23,96",,,,,,,,,1,2.0,Appartement,,20.0,1,,,,6300.0
,,,,,,,1,08/07/2022,Vente,684132.0,10.0,,RUE,4460,DE HOURTINS,33000.0,BORDEAUX,33,63,,LY,52,,8,,,,,,,,,,1,2.0,Appartement,,73.0,3,,,,9371.671232876712
,,,,,,,1,08/07/2022,Vente,684132.0,10.0,,RUE,4460,DE HOURTINS,33000.0,BORDEAUX,33,63,,LY,52,,6,"98,58",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,08/07/2022,Vente,684132.0,10.0,,RUE,4460,DE HOURTINS,33000.0,BORDEAUX,33,63,,LY,52,,6,"98,58",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,20.0,0,,,,34206.6
,,,,,,,1,08/07/2022,Vente,625000.0,31.0,,RUE,0550,DES BAHUTIERS,33000.0,BORDEAUX,33,63,,KI,163,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,08/07/2022,Vente,625000.0,31.0,,RUE,0550,DES BAHUTIERS,33000.0,BORDEAUX,33,63,,KI,163,,4,"110,37",5,,6,,,,,,3,2.0,Appartement,,108.0,3,,,,5787.037037037037
,,,,,,,1,08/07/2022,Vente,625000.0,31.0,,RUE,0550,DES BAHUTIERS,33000.0,BORDEAUX,33,63,,KI,163,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/07/2022,Vente,1360900.0,12.0,,CRS,9250,DE VERDUN,33000.0,BORDEAUX,33,63,,PE,142,,22,,,,,,,,,,1,2.0,Appartement,,29.0,1,,,,46927.58620689655
,,,,,,,1,11/07/2022,Vente,1360900.0,12.0,,CRS,9250,DE VERDUN,33000.0,BORDEAUX,33,63,,PE,142,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/07/2022,Vente,1360900.0,12.0,,CRS,9250,DE VERDUN,33000.0,BORDEAUX,33,63,,PE,142,,10,,8,,9,,,,,,3,2.0,Appartement,,157.0,5,,,,8668.152866242039
,,,,,,,1,11/07/2022,Vente,163000.0,173.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MT,14,,6,"98,21",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,90.0,0,,,,1811.111111111111
,,,,,,,1,11/07/2022,Vente,163000.0,173.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MT,14,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,360000.0,5.0,,RUE,8980,DE TOULON,33000.0,BORDEAUX,33,63,,LT,50,,15,,42,"99,93",43,,44.0,,,,4,2.0,Appartement,,112.0,3,,,,3214.285714285714
,,,,,,,1,12/07/2022,Vente,360000.0,5.0,,RUE,8980,DE TOULON,33000.0,BORDEAUX,33,63,,LT,50,,26,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/07/2022,Vente,360000.0,5.0,,RUE,8980,DE TOULON,33000.0,BORDEAUX,33,63,,LT,50,,15,,42,"99,93",43,,44.0,,,,4,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,350000.0,33.0,,RUE,1665,DE CATROS,33000.0,BORDEAUX,33,63,,OZ,121,,,,,,,,,,,,0,1.0,Maison,,74.0,3,S,,61.0,4729.72972972973
,,,,,,,2,06/07/2022,Vente,727486.0,39.0,,RUE,8140,DU SABLONAT,33800.0,BORDEAUX,33,63,,EN,75,,,,,,,,,,,,0,1.0,Maison,,150.0,4,S,,268.0,4849.906666666667
,,,,,,,1,13/07/2022,Vente,190000.0,138.0,,CRS,0570,BALGUERIE STUTTENBERG,33300.0,BORDEAUX,33,63,,RP,68,,15,,18,"55,00",,,,,,,2,2.0,Appartement,,269.0,7,,,,706.3197026022304
,,,,,,,1,29/07/2022,Vente,55800.0,4.0,,RUE,2240,DE CONDE,33000.0,BORDEAUX,33,63,,KP,29,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/07/2022,Vente,30000.0,48.0,,RUE,1395,CALVE,33000.0,BORDEAUX,33,63,,LH,65,,24,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,03/08/2022,Vente,700000.0,265.0,,RUE,7105,PELLEPORT,33800.0,BORDEAUX,33,63,,CM,209,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,488.0,inf
,,,,,,,1,03/08/2022,Vente,700000.0,265.0,,RUE,7105,PELLEPORT,33800.0,BORDEAUX,33,63,,CM,209,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,488.0,inf
,,,,,,,1,03/08/2022,Vente,700000.0,265.0,,RUE,7105,PELLEPORT,33800.0,BORDEAUX,33,63,,CM,209,,,,,,,,,,,,0,2.0,Appartement,,95.0,4,S,,488.0,7368.421052631579
,,,,,,,1,03/08/2022,Vente,700000.0,265.0,,RUE,7105,PELLEPORT,33800.0,BORDEAUX,33,63,,CM,209,,,,,,,,,,,,0,2.0,Appartement,,99.0,3,S,,488.0,7070.707070707071
,,,,,,,1,28/07/2022,Vente,295925.0,36.0,,SEN,3771,DES GABARRES,33300.0,BORDEAUX,33,63,,RX,116,,1111,,,,,,,,,,1,2.0,Appartement,,71.0,3,,,,4167.957746478874
,,,,,,,1,28/07/2022,Vente,295925.0,89.0,,RUE,3365,DE LA FAIENCERIE,33300.0,BORDEAUX,33,63,,RX,116,,1006,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/07/2022,Vente,159000.0,167.0,,RUE,4255,GUILLAUME LEBLANC,33000.0,BORDEAUX,33,63,,HT,275,,15,,,,,,,,,,1,2.0,Appartement,,33.0,2,,,,4818.181818181818
,,,,,,,1,29/07/2022,Vente,593600.0,8.0,,BD,3965,GEORGE V,33000.0,BORDEAUX,33,63,,EW,286,,,,,,,,,,,,0,1.0,Maison,,100.0,4,S,,64.0,5936.0
,,,,,,,1,27/06/2022,Vente,480000.0,49.0,,RUE,2645,DE LA DEVISE,33000.0,BORDEAUX,33,63,,KJ,88,,10,"66,95",,,,,,,,,1,2.0,Appartement,,82.0,3,,,,5853.658536585366
,,,,,,,1,21/07/2022,Vente,605000.0,30.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,KS,12,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/07/2022,Vente,605000.0,30.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,KS,12,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/07/2022,Vente,605000.0,30.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,KS,12,,6,,,,,,,,,,1,2.0,Appartement,,90.0,3,,,,6722.222222222223
,,,,,,,1,29/07/2022,Vente,139000.0,21.0,,RUE,1684,DU CAULET,33000.0,BORDEAUX,33,63,,HY,161,,15,,,,,,,,,,1,2.0,Appartement,,29.0,1,,,,4793.103448275862
,,,,,,,1,29/07/2022,Vente,139000.0,21.0,,RUE,1684,DU CAULET,33000.0,BORDEAUX,33,63,,HY,161,,24,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,01/08/2022,Vente,445700.0,23.0,,RUE,3045,DES ECOLES,33200.0,BORDEAUX,33,63,,NE,49,,,,,,,,,,,,0,1.0,Maison,,85.0,3,S,,127.0,5243.529411764706
,,,,,,,1,02/08/2022,Vente,511100.0,15.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,KX,84,,344,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/08/2022,Vente,511100.0,15.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,KX,84,,489,,,,,,,,,,1,2.0,Appartement,,72.0,3,,,,7098.611111111111
,,,,,,,1,02/08/2022,Vente,511100.0,15.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,KX,84,,362,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,912400.0,138.0,,QUAI,2000,DES CHARTRONS,33300.0,BORDEAUX,33,63,,RR,87,,42,,44,,,,,,,,2,1.0,Maison,,186.0,4,,,,4905.376344086021
,,,,,,,1,19/07/2022,Vente,912400.0,138.0,,QUAI,2000,DES CHARTRONS,33300.0,BORDEAUX,33,63,,RR,87,,23,,31,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,912400.0,138.0,,QUAI,2000,DES CHARTRONS,33300.0,BORDEAUX,33,63,,RR,87,,23,,31,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/07/2022,Vente,310000.0,21.0,,RUE,3225,ERNEST DENIS,33000.0,BORDEAUX,33,63,,MC,90,,,,,,,,,,,,0,1.0,Maison,,57.0,2,S,,66.0,5438.596491228071
,,,,,,,1,22/07/2022,Vente,184500.0,18.0,,ALL,8045,RONSARD,33200.0,BORDEAUX,33,63,,OB,18,,28,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,22/07/2022,Vente,184500.0,18.0,,ALL,8045,RONSARD,33200.0,BORDEAUX,33,63,,OB,18,,108,,,,,,,,,,1,2.0,Appartement,,43.0,2,,,,4290.697674418605
,,,,,,,1,22/07/2022,Vente,184500.0,18.0,,ALL,8045,RONSARD,33200.0,BORDEAUX,33,63,,OB,18,,67,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/06/2022,Vente,472000.0,126.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,LE,222,,6,,7,"99,50",,,,,,,2,4.0,Local industriel. commercial ou assimilé,,99.0,0,,,,4767.676767676768
,,,,,,,1,29/07/2022,Vente,585000.0,266.0,,RUE,6825,D ORNANO,33000.0,BORDEAUX,33,63,,HT,17,,,,,,,,,,,,0,1.0,Maison,,154.0,3,S,,143.0,3798.7012987012986
,,,,,,,1,18/07/2022,Vente,430000.0,16.0,,RUE,8015,ROGER DUCASSE,33200.0,BORDEAUX,33,63,,YR,23,,,,,,,,,,,,0,1.0,Maison,,65.0,4,S,,399.0,6615.384615384615
,,,,,,,1,02/08/2022,Vente,199500.0,44.0,,RUE,4345,HENRI IV,33000.0,BORDEAUX,33,63,,DT,219,,28,"42,56",,,,,,,,,1,2.0,Appartement,,54.0,2,,,,3694.4444444444443
,,,,,,,1,02/08/2022,Vente,199500.0,44.0,,RUE,4345,HENRI IV,33000.0,BORDEAUX,33,63,,DT,219,,28,"42,56",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,35000.0,5.0,,CRS,6115,DE LA MARTINIQUE,33000.0,BORDEAUX,33,63,,RE,115,,119,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/07/2022,Vente,20000.0,39.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CE,92,,191,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,20/07/2022,Vente,555600.0,94.0,,RUE,0225,AMEDEE SAINT GERMAIN,33800.0,BORDEAUX,33,63,,CP,80,,,,,,,,,,,,0,2.0,Appartement,,40.0,2,S,,189.0,13890.0
,,,,,,,1,20/07/2022,Vente,555600.0,94.0,,RUE,0225,AMEDEE SAINT GERMAIN,33800.0,BORDEAUX,33,63,,CP,80,,,,,,,,,,,,0,2.0,Appartement,,48.0,3,S,,189.0,11575.0
,,,,,,,1,11/07/2022,Vente,338000.0,80.0,,RUE,4956,DE LACANAU CAUD,33200.0,BORDEAUX,33,63,,VH,24,,29,"99,32",,,,,,,,,1,2.0,Appartement,,92.0,4,,,,3673.913043478261
,,,,,,,1,28/07/2022,Vente,349000.0,89.0,,RUE,7955,DE RIVIERE,33000.0,BORDEAUX,33,63,,OS,80,,116,,141,"61,82",,,,,,,2,2.0,Appartement,,62.0,3,,,,5629.032258064516
,,,,,,,1,28/07/2022,Vente,349000.0,89.0,,RUE,7955,DE RIVIERE,33000.0,BORDEAUX,33,63,,OS,80,,116,,141,"61,82",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/07/2022,Vente,417300.0,30.0,,RUE,3155,EMILE FOURCAND,33000.0,BORDEAUX,33,63,,KT,150,,16,,,,,,,,,,1,2.0,Appartement,,65.0,3,,,,6420.0
,,,,,,,1,13/07/2022,Vente,153500.0,14.0,,RUE,3975,GEORGES BONNAC,33000.0,BORDEAUX,33,63,,KD,77,,6,,,,,,,,,,1,2.0,Appartement,,25.0,1,,,,6140.0
,,,,,,,1,27/07/2022,Vente,194000.0,84.0,,RUE,0340,ARAGO,33300.0,BORDEAUX,33,63,,ST,165,,5,,,,,,,,,,1,2.0,Appartement,,48.0,2,,,,4041.6666666666665
,,,,,,,1,27/07/2022,Vente,165000.0,95.0,,CRS,0120,D ALBRET,33000.0,BORDEAUX,33,63,,HK,54,,,,,,,,,,,,0,1.0,Maison,,190.0,7,S,,323.0,868.421052631579
,,,,,,,1,27/07/2022,Vente,165000.0,95.0,,CRS,0120,D ALBRET,33000.0,BORDEAUX,33,63,,HK,54,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,323.0,inf
,,,,,,,1,13/07/2022,Vente,2500.0,7.0,,RUE,1305,DE BUDOS,33000.0,BORDEAUX,33,63,,EU,6,,103,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,212000.0,72.0,T,RUE,3575,FONFREDE,33800.0,BORDEAUX,33,63,,CT,485,,83,,,,,,,,,,1,2.0,Appartement,,40.0,2,,,,5300.0
,,,,,,,1,19/07/2022,Vente,420000.0,5.0,,CRS,2960,DUPRE ST MAUR,33300.0,BORDEAUX,33,63,,SD,64,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/07/2022,Vente,420000.0,4.0,,QUAI,4465,HUBERT PROM,33300.0,BORDEAUX,33,63,,SD,64,,130,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,100.0,0,,,,4200.0
,,,,,,,1,20/07/2022,Vente,414000.0,90.0,,RUE,3282,ETIENNE LHOSTE,33200.0,BORDEAUX,33,63,,MO,121,,,,,,,,,,,,0,1.0,Maison,,60.0,4,S,,117.0,6900.0
,,,,,,,1,25/07/2022,Vente,210000.0,22.0,,RUE,3770,DE LA FUSTERIE,33000.0,BORDEAUX,33,63,,DO,91,,4,"34,48",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,25/07/2022,Vente,210000.0,22.0,,RUE,3770,DE LA FUSTERIE,33000.0,BORDEAUX,33,63,,DO,91,,4,"34,48",,,,,,,,,1,2.0,Appartement,,38.0,1,,,,5526.315789473684
,,,,,,,1,13/07/2022,Vente,120000.0,78.0,,RUE,1415,CAMENA D ALMEIDA,33000.0,BORDEAUX,33,63,,IO,29,,93,"21,84",,,,,,,,,1,2.0,Appartement,,24.0,1,,,,5000.0
,,,,,,,1,13/07/2022,Vente,120000.0,78.0,,RUE,1415,CAMENA D ALMEIDA,33000.0,BORDEAUX,33,63,,IO,29,,23,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/06/2022,Vente,200000.0,39.0,,RUE,0500,D AUSTERLITZ,33200.0,BORDEAUX,33,63,,ND,1,,226,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/06/2022,Vente,200000.0,39.0,,RUE,0500,D AUSTERLITZ,33200.0,BORDEAUX,33,63,,ND,1,,182,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/06/2022,Vente,200000.0,39.0,,RUE,0500,D AUSTERLITZ,33200.0,BORDEAUX,33,63,,ND,1,,2,,,,,,,,,,1,2.0,Appartement,,47.0,2,,,,4255.31914893617
