Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,12/08/2022,Vente,135000.0,25.0,,RUE,6689,PAUL RAMADIER,59800.0,LILLE,59,350,,SZ,23,,392,,448,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/08/2022,Vente,135000.0,110.0,,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,,SZ,23,,257,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/08/2022,Vente,135000.0,25.0,,RUE,6689,PAUL RAMADIER,59800.0,LILLE,59,350,,SZ,23,,392,,448,,,,,,,,2,2.0,Appartement,,25.0,1,,,,5400.0
,,,,,,,1,30/08/2022,Vente,204713.0,18.0,B,PL,5905,DU MARECHAL LECLERC,59800.0,LILLE,59,350,,NP,34,,2,,59,,,,,,,,2,2.0,Appartement,,45.0,2,,,,4549.177777777778
,,,,,,,1,30/08/2022,Vente,204713.0,18.0,B,PL,5905,DU MARECHAL LECLERC,59800.0,LILLE,59,350,,NP,34,,2,,59,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,01/09/2022,Vente,288000.0,3.0,B,RUE,5031,DE JEMMAPES,59800.0,LILLE,59,350,,HL,122,,,,,,,,,,,,0,1.0,Maison,,90.0,6,S,,157.0,3200.0
,,,,,,,1,30/08/2022,Vente,169000.0,6.0,,PL,6482,AUX OIGNONS,59800.0,LILLE,59,350,,KZ,264,,1,"29,59",,,,,,,,,1,2.0,Appartement,,30.0,2,,,,5633.333333333333
,,,,,,,1,29/08/2022,Vente,30000.0,98.0,,RUE,3587,FRANKLIN,59800.0,LILLE,59,350,,RV,504,,235,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,13.0,0,,,,2307.6923076923076
,,,,,,,1,29/08/2022,Vente,30000.0,98.0,,RUE,3587,FRANKLIN,59800.0,LILLE,59,350,,RV,504,,233,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,13.0,0,,,,2307.6923076923076
,,,,,,,1,30/08/2022,Vente,235000.0,128.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,RT,221,,32,,,,,,,,,,1,2.0,Appartement,,47.0,2,,,,5000.0
,,,,,,,1,30/08/2022,Vente,235000.0,4.0,T,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,RT,221,,231,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/08/2022,Vente,96500.0,14.0,,RUE,6167,MOLIERE,59800.0,LILLE,59,350,,HW,93,,7,,,,,,,,,,1,2.0,Appartement,,30.0,1,,,,3216.6666666666665
,,,,,,,2,17/08/2022,Vente,96500.0,14.0,,RUE,6167,MOLIERE,59800.0,LILLE,59,350,,HW,93,,7,,,,,,,,,,1,2.0,Appartement,,30.0,1,,,,3216.6666666666665
,,,,,,,1,17/08/2022,Vente,201000.0,3.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,PX,237,,501,,532,"48,43",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/08/2022,Vente,201000.0,3.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,PX,237,,501,,532,"48,43",,,,,,,2,2.0,Appartement,,50.0,2,,,,4020.0
,,,,,,,1,17/08/2022,Vente,201000.0,100.0,,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,PX,237,,72,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,79000.0,128.0,,RUE,7554,ROGER SALENGRO,59260.0,LILLE,59,350,298.0,AN,750,,246,"25,85",263,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,79000.0,104.0,,RUE,7554,ROGER SALENGRO,59260.0,LILLE,59,350,298.0,AN,750,,438,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,79000.0,128.0,,RUE,7554,ROGER SALENGRO,59260.0,LILLE,59,350,298.0,AN,750,,246,"25,85",263,,,,,,,,2,2.0,Appartement,,26.0,1,,,,3038.4615384615386
,,,,,,,1,24/08/2022,Vente,165000.0,30.0,,RUE,5753,DE LYON,59000.0,LILLE,59,350,,MS,133,,,,,,,,,,,,0,1.0,Maison,,52.0,4,S,,46.0,3173.076923076923
,,,,,,,1,18/08/2022,Vente,259000.0,31.0,,RUE,4274,GUSTAVE DELORY,59800.0,LILLE,59,350,,TM,26,,2055,,2154,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,18/08/2022,Vente,259000.0,31.0,,RUE,4274,GUSTAVE DELORY,59800.0,LILLE,59,350,,TM,26,,2055,,2154,,,,,,,,2,2.0,Appartement,,59.0,1,,,,4389.830508474576
,,,,,,,1,02/09/2022,Vente,165000.0,10.0,,RUE,1602,DU CHATEAU,59800.0,LILLE,59,350,,BM,219,,202,"38,07",,,,,,,,,1,2.0,Appartement,,39.0,2,,,,4230.7692307692305
,,,,,,,1,02/09/2022,Vente,165000.0,10.0,,RUE,1602,DU CHATEAU,59800.0,LILLE,59,350,,BM,219,,373,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,190000.0,43.0,,RUE,8789,DE TURENNE,59000.0,LILLE,59,350,,NO,116,,4,,,,,,,,,,1,2.0,Appartement,,37.0,1,,,,5135.135135135135
,,,,,,,1,31/08/2022,Vente,161000.0,70.0,,RUE,5230,DE LA BASSEE,59000.0,LILLE,59,350,,MZ,167,,153,"36,81",162,,,,,,,,2,2.0,Appartement,,37.0,1,,,,4351.351351351352
,,,,,,,1,31/08/2022,Vente,161000.0,70.0,,RUE,5230,DE LA BASSEE,59000.0,LILLE,59,350,,MZ,167,,153,"36,81",162,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,161000.0,19.0,,RUE,0144,D ALEMBERT,59000.0,LILLE,59,350,,MZ,167,,309,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,8,,,,,,,,,,1,2.0,Appartement,,77.0,3,,,,9396.103896103896
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,10,,,,,,,,,,1,2.0,Appartement,,87.0,3,,,,8316.091954022988
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,14,,,,,,,,,,1,2.0,Appartement,,87.0,3,,,,8316.091954022988
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,3,,,,,,,,,,1,2.0,Appartement,,34.0,2,,,,21279.41176470588
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,723500.0,11.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,58,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,24/08/2022,Vente,222500.0,46.0,,RUE,9442,ERNEST COUTEAUX LOMME,59160.0,LILLE,59,350,355.0,C,3956,,,,,,,,,,,,0,1.0,Maison,,78.0,4,S,,161.0,2852.5641025641025
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,36.0,0,AB,,756.0,491333.3333333333
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,24.0,0,AB,,756.0,737000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,23.0,0,AB,,756.0,769043.4782608695
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,42.0,0,AB,,756.0,421142.85714285716
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,26.0,0,AB,,756.0,680307.6923076923
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,27.0,0,AB,,756.0,655111.1111111111
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,21.0,0,AB,,756.0,842285.7142857143
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,40.0,0,AB,,756.0,442200.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,66.0,0,AB,,756.0,268000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,24.0,0,AB,,756.0,737000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,23.0,0,AB,,756.0,769043.4782608695
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,21.0,0,AB,,756.0,842285.7142857143
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,25.0,0,AB,,756.0,707520.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,21.0,0,AB,,756.0,842285.7142857143
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,40.0,0,AB,,756.0,442200.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,62.0,0,AB,,756.0,285290.32258064515
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,44.0,0,AB,,756.0,402000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,24.0,0,AB,,756.0,737000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,23.0,0,AB,,756.0,769043.4782608695
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,62.0,0,AB,,756.0,285290.32258064515
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,40.0,0,AB,,756.0,442200.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,25.0,0,AB,,756.0,707520.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,25.0,0,AB,,756.0,707520.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,21.0,0,AB,,756.0,842285.7142857143
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,23.0,0,AB,,756.0,769043.4782608695
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,24.0,0,AB,,756.0,737000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,44.0,0,AB,,756.0,402000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,42.0,0,AB,,756.0,421142.85714285716
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,40.0,0,AB,,756.0,442200.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,27.0,0,AB,,756.0,655111.1111111111
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,26.0,0,AB,,756.0,680307.6923076923
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,23.0,0,AB,,756.0,769043.4782608695
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,24.0,0,AB,,756.0,737000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0,AB,,756.0,804000.0
,,,,,,,1,11/08/2022,Vente,17688000.0,132.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,104,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,43.0,0,AB,,756.0,411348.83720930235
